date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:38:48	50552/50552	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:46%20GMT	https://suramericanfood.wordpress.com/tag/acompanantes/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/acompanantes/GET	(from https://suramericanfood.wordpress.com/tag/acompanantes/)
12:38:48	369/369	---M--	200	added ('OK')	text/css	etag:%225bffef5b-171%22	https://s1.wp.com/_static/??/wp-content/mu-plugins/core-compat/wp-mediaelement.css,/wp-content/mu-plugins/wpcom-bbpress-premium-themes.css?m=1432920480j&cssminify=yes	C:/Mis%20lugares%20Web/prueba2/s1.wp.com/_static/indexd02a.html	(from https://suramericanfood.wordpress.com/tag/acompanantes/)
12:38:49	19630/19630	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%227366b838f2f3ef3b6530b52b5ba22132%22	https://suramericanfood.wordpress.com/tag/acompanantes/feed/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/acompanantes/feed/index.html	(from https://suramericanfood.wordpress.com/tag/acompanantes/)
12:38:49	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:47%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Ftag%2Facompanantes%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customizec0e0.php	(from https://suramericanfood.wordpress.com/tag/acompanantes/)
12:38:49	101499/101499	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2010:38:47%20GMT	https://suramericanfood.wordpress.com/2021/02/06/acompanantes/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/acompanantes/index.html	(from https://suramericanfood.wordpress.com/tag/acompanantes/)
12:38:49	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:47%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Ftag%252Facompanantes%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-logined56.php	(from https://suramericanfood.wordpress.com/tag/acompanantes/)
12:38:49	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:47%20GMT	https://suramericanfood.wordpress.com/2021/02/06/acompanantes/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/acompanantes/index9a7b.html	(from https://suramericanfood.wordpress.com/tag/acompanantes/)
12:38:50	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:48%20GMT	https://suramericanfood.wordpress.com/2021/02/06/acompanantes/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/acompanantes/index5a58.html	(from https://suramericanfood.wordpress.com/tag/acompanantes/)
12:38:50	50577/50577	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:48%20GMT	https://suramericanfood.wordpress.com/tag/asados/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/asados/GET.6d.delayed	(from https://suramericanfood.wordpress.com/tag/asados/)
12:38:50	17718/17718	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2202c3a728704156ff411eeb71bb8e6041%22	https://suramericanfood.wordpress.com/tag/asados/feed/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/asados/feed/index.html	(from https://suramericanfood.wordpress.com/tag/asados/)
12:38:50	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:48%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Ftag%2Fasados%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customize2dbc.php	(from https://suramericanfood.wordpress.com/tag/asados/)
12:38:50	99655/99655	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2010:38:48%20GMT	https://suramericanfood.wordpress.com/2021/02/05/asados/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/05/asados/index.html	(from https://suramericanfood.wordpress.com/tag/asados/)
12:38:51	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:48%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Ftag%252Fasados%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-login8855.php	(from https://suramericanfood.wordpress.com/tag/asados/)
12:38:51	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:49%20GMT	https://suramericanfood.wordpress.com/2021/02/05/asados/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/05/asados/index5a58.html	(from https://suramericanfood.wordpress.com/tag/asados/)
12:38:51	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:49%20GMT	https://suramericanfood.wordpress.com/2021/02/05/asados/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/05/asados/index9a7b.html	(from https://suramericanfood.wordpress.com/tag/asados/)
12:38:51	50595/50595	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:49%20GMT	https://suramericanfood.wordpress.com/tag/convenio-latino/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/convenio-latino/GET	(from https://suramericanfood.wordpress.com/tag/convenio-latino/)
12:38:51	25074/25074	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%225209e643a4c04771b875addd7ec1daa7%22	https://suramericanfood.wordpress.com/tag/convenio-latino/feed/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/convenio-latino/feed/index.html	(from https://suramericanfood.wordpress.com/tag/convenio-latino/)
12:38:52	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:50%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Ftag%2Fconvenio-latino%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customize3012.php	(from https://suramericanfood.wordpress.com/tag/convenio-latino/)
12:38:52	106754/106754	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2010:38:50%20GMT	https://suramericanfood.wordpress.com/2021/02/06/convenio-latino/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/convenio-latino/index.html	(from https://suramericanfood.wordpress.com/tag/convenio-latino/)
12:38:52	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:50%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Ftag%252Fconvenio-latino%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-login0361.php	(from https://suramericanfood.wordpress.com/tag/convenio-latino/)
12:38:52	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:50%20GMT	https://suramericanfood.wordpress.com/2021/02/06/convenio-latino/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/convenio-latino/index9a7b.html	(from https://suramericanfood.wordpress.com/tag/convenio-latino/)
12:38:53	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:51%20GMT	https://suramericanfood.wordpress.com/2021/02/06/convenio-latino/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/convenio-latino/index5a58.html	(from https://suramericanfood.wordpress.com/tag/convenio-latino/)
12:38:53	50579/50579	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:51%20GMT	https://suramericanfood.wordpress.com/tag/criolla/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/criolla/GET	(from https://suramericanfood.wordpress.com/tag/criolla/)
12:38:53	26272/26272	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%223fd677b36bf7f5e5d59e7cbc0b9bc82a%22	https://suramericanfood.wordpress.com/tag/criolla/feed/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/criolla/feed/index.html	(from https://suramericanfood.wordpress.com/tag/criolla/)
12:38:53	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:51%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Ftag%2Fcriolla%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customize24ee.php	(from https://suramericanfood.wordpress.com/tag/criolla/)
12:38:53	107484/107484	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2010:38:51%20GMT	https://suramericanfood.wordpress.com/2021/02/18/criolla/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/18/criolla/index.html	(from https://suramericanfood.wordpress.com/tag/criolla/)
12:38:53	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:51%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Ftag%252Fcriolla%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-loginb853.php	(from https://suramericanfood.wordpress.com/tag/criolla/)
12:38:54	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:52%20GMT	https://suramericanfood.wordpress.com/2021/02/18/criolla/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/18/criolla/index9a7b.html	(from https://suramericanfood.wordpress.com/tag/criolla/)
12:38:54	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:52%20GMT	https://suramericanfood.wordpress.com/2021/02/18/criolla/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/18/criolla/index5a58.html	(from https://suramericanfood.wordpress.com/tag/criolla/)
12:38:54	50581/50581	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:52%20GMT	https://suramericanfood.wordpress.com/tag/eumerica/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/eumerica/GET	(from https://suramericanfood.wordpress.com/tag/eumerica/)
12:38:54	19979/19979	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22544dce69fc7d31d7b71b174538f83c05%22	https://suramericanfood.wordpress.com/tag/eumerica/feed/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/eumerica/feed/index.html	(from https://suramericanfood.wordpress.com/tag/eumerica/)
12:38:55	102030/102030	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2010:38:52%20GMT	https://suramericanfood.wordpress.com/2021/02/06/eumerica/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/eumerica/index.html	(from https://suramericanfood.wordpress.com/tag/eumerica/)
12:38:55	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:52%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Ftag%2Feumerica%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customize615c.php	(from https://suramericanfood.wordpress.com/tag/eumerica/)
12:38:55	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:53%20GMT	https://suramericanfood.wordpress.com/2021/02/06/eumerica/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/eumerica/index9a7b.html	(from https://suramericanfood.wordpress.com/tag/eumerica/)
12:38:55	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:53%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Ftag%252Feumerica%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-login16d7.php	(from https://suramericanfood.wordpress.com/tag/eumerica/)
12:38:55	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:53%20GMT	https://suramericanfood.wordpress.com/2021/02/06/eumerica/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/eumerica/index5a58.html	(from https://suramericanfood.wordpress.com/tag/eumerica/)
12:38:56	50540/50540	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:54%20GMT	https://suramericanfood.wordpress.com/tag/guisos/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/guisos/GET	(from https://suramericanfood.wordpress.com/tag/guisos/)
12:38:56	12459/12459	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2232f66109c8e86e481685099bd9c7b6e4%22	https://suramericanfood.wordpress.com/tag/guisos/feed/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/guisos/feed/index.html	(from https://suramericanfood.wordpress.com/tag/guisos/)
12:38:56	94639/94639	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2010:38:54%20GMT	https://suramericanfood.wordpress.com/2021/02/06/guisos/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/guisos/index.html	(from https://suramericanfood.wordpress.com/tag/guisos/)
12:38:56	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:54%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Ftag%2Fguisos%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customize0fc0.php	(from https://suramericanfood.wordpress.com/tag/guisos/)
12:38:57	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:55%20GMT	https://suramericanfood.wordpress.com/2021/02/06/guisos/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/guisos/index9a7b.html	(from https://suramericanfood.wordpress.com/tag/guisos/)
12:38:57	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:55%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Ftag%252Fguisos%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-login5b49.php	(from https://suramericanfood.wordpress.com/tag/guisos/)
12:38:57	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:55%20GMT	https://suramericanfood.wordpress.com/2021/02/06/guisos/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/guisos/index5a58.html	(from https://suramericanfood.wordpress.com/tag/guisos/)
12:38:57	50581/50581	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:55%20GMT	https://suramericanfood.wordpress.com/tag/maritima/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/maritima/GET	(from https://suramericanfood.wordpress.com/tag/maritima/)
12:38:58	26389/26389	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d232c8451f61aa2b6da16ef7ab78966c%22	https://suramericanfood.wordpress.com/tag/maritima/feed/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/maritima/feed/index.html	(from https://suramericanfood.wordpress.com/tag/maritima/)
12:38:58	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:56%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Ftag%2Fmaritima%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customizeb2bb.php	(from https://suramericanfood.wordpress.com/tag/maritima/)
12:38:58	107838/107838	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2010:38:56%20GMT	https://suramericanfood.wordpress.com/2021/02/06/maritima/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/maritima/index.html	(from https://suramericanfood.wordpress.com/tag/maritima/)
12:38:58	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:56%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Ftag%252Fmaritima%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-login0f4d.php	(from https://suramericanfood.wordpress.com/tag/maritima/)
12:38:58	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:56%20GMT	https://suramericanfood.wordpress.com/2021/02/06/maritima/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/maritima/index9a7b.html	(from https://suramericanfood.wordpress.com/tag/maritima/)
12:38:59	50581/50581	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:57%20GMT	https://suramericanfood.wordpress.com/tag/navideno/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/navideno/GET	(from https://suramericanfood.wordpress.com/tag/navideno/)
12:38:59	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:57%20GMT	https://suramericanfood.wordpress.com/2021/02/06/maritima/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/maritima/index5a58.html	(from https://suramericanfood.wordpress.com/tag/maritima/)
12:38:59	20431/20431	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%222e0e8009175f4b67e530dce28a6a402e%22	https://suramericanfood.wordpress.com/tag/navideno/feed/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/navideno/feed/index.html	(from https://suramericanfood.wordpress.com/tag/navideno/)
12:38:59	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:57%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Ftag%2Fnavideno%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customizeae2d.php	(from https://suramericanfood.wordpress.com/tag/navideno/)
12:38:59	102095/102095	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2010:38:57%20GMT	https://suramericanfood.wordpress.com/2021/02/18/navideno/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/18/navideno/index.html	(from https://suramericanfood.wordpress.com/tag/navideno/)
12:39:00	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:57%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Ftag%252Fnavideno%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-login4b0e.php	(from https://suramericanfood.wordpress.com/tag/navideno/)
12:39:00	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:58%20GMT	https://suramericanfood.wordpress.com/2021/02/18/navideno/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/18/navideno/index9a7b.html	(from https://suramericanfood.wordpress.com/tag/navideno/)
12:39:00	50577/50577	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:58%20GMT	https://suramericanfood.wordpress.com/tag/postre/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/postre/GET	(from https://suramericanfood.wordpress.com/tag/postre/)
12:39:00	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:58%20GMT	https://suramericanfood.wordpress.com/2021/02/18/navideno/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/18/navideno/index5a58.html	(from https://suramericanfood.wordpress.com/tag/navideno/)
12:39:00	12235/12235	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2218b53e16c401b74daa19d4a0e71280c3%22	https://suramericanfood.wordpress.com/tag/postre/feed/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/postre/feed/index.html	(from https://suramericanfood.wordpress.com/tag/postre/)
12:39:01	94443/94443	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2010:38:59%20GMT	https://suramericanfood.wordpress.com/2021/02/06/postre/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/postre/index.html	(from https://suramericanfood.wordpress.com/tag/postre/)
12:39:01	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:59%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Ftag%2Fpostre%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customizec6f1.php	(from https://suramericanfood.wordpress.com/tag/postre/)
12:39:01	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:59%20GMT	https://suramericanfood.wordpress.com/2021/02/06/postre/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/postre/index9a7b.html	(from https://suramericanfood.wordpress.com/tag/postre/)
12:39:01	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:59%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Ftag%252Fpostre%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-loginaa15.php	(from https://suramericanfood.wordpress.com/tag/postre/)
12:39:01	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:38:59%20GMT	https://suramericanfood.wordpress.com/2021/02/06/postre/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/postre/index5a58.html	(from https://suramericanfood.wordpress.com/tag/postre/)
12:39:02	50546/50546	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Apr%202022%2010:39:00%20GMT	https://suramericanfood.wordpress.com/tag/vegetales/GET	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/vegetales/GET	(from https://suramericanfood.wordpress.com/tag/vegetales/)
12:39:02	28882/28882	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%222a2a7ae9e6a92f9e0974f799004d7a31%22	https://suramericanfood.wordpress.com/tag/vegetales/feed/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/tag/vegetales/feed/index.html	(from https://suramericanfood.wordpress.com/tag/vegetales/)
12:39:02	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:39:00%20GMT	https://suramericanfood.wordpress.com/wp-admin/customize.php?url=https%3A%2F%2Fsuramericanfood.wordpress.com%2Ftag%2Fvegetales%2F	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-admin/customize40df.php	(from https://suramericanfood.wordpress.com/tag/vegetales/)
12:39:02	110198/110198	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202022%2010:39:00%20GMT	https://suramericanfood.wordpress.com/2021/02/06/vegetales/	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/vegetales/index.html	(from https://suramericanfood.wordpress.com/tag/vegetales/)
12:39:03	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:39:01%20GMT	https://suramericanfood.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fsuramericanfood.wordpress.com%2Fwp-admin%2Fcustomize.php%3Furl%3Dhttps%253A%252F%252Fsuramericanfood.wordpress.com%252Ftag%252Fvegetales%252F&reauth=1	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/wp-login06a4.php	(from https://suramericanfood.wordpress.com/tag/vegetales/)
12:39:03	345/345	---MCZ	200	added ('OK')	text/plain	date:Thu,%2014%20Apr%202022%2010:39:01%20GMT	https://s0.wp.com/robots.txt		(from https://suramericanfood.wordpress.com/comida-argentina/)
12:39:04	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:39:01%20GMT	https://suramericanfood.wordpress.com/2021/02/06/vegetales/?share=facebook	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/vegetales/index5a58.html	(from https://suramericanfood.wordpress.com/tag/vegetales/)
12:39:04	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2014%20Apr%202022%2010:39:01%20GMT	https://suramericanfood.wordpress.com/2021/02/06/vegetales/?share=twitter	C:/Mis%20lugares%20Web/prueba2/suramericanfood.wordpress.com/2021/02/06/vegetales/index9a7b.html	(from https://suramericanfood.wordpress.com/tag/vegetales/)
12:39:04	345/345	---MCZ	200	added ('OK')	text/plain	date:Thu,%2014%20Apr%202022%2010:39:02%20GMT	https://s1.wp.com/robots.txt		(from https://suramericanfood.wordpress.com/tag/acompanantes/)
12:39:04	17107/17107	---MCZ	200	added ('OK')	text/css	etag:W/%2262571404-5354%22	https://s1.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1649873911h&cssminify=yes	C:/Mis%20lugares%20Web/prueba2/s1.wp.com/wp-content/mu-plugins/highlander-comments/style9eb5.css	(from https://suramericanfood.wordpress.com/2021/02/06/acompanantes/)
